6.234435630812806828e-01,-1.002934156743774841e+00,-3.228463514639225984e-01,6.234435630812806828e-01,-3.000849330141555082e-01,1.092786289720714565e+00,1.428148245980839448e+00
-3.717248281880423111e-01,1.648235208199607005e+00,-1.687365280201801543e+00,-3.717248281880423111e-01,9.093112479396074921e-01,-3.082292519618810012e-01,-1.950759603438208423e+00
-7.786147107952269275e-01,4.709705452526017910e-01,1.936198218196645005e-01,-7.786147107952269275e-01,4.890767048100330694e-02,-1.491170905408471636e+00,2.610469299209374761e-01
5.243965692074805673e+00,-3.929249546241230018e+00,-8.036673717043597565e-01,5.243965692074805673e+00,1.789548896542301204e+00,-1.665221499133299643e+00,-3.397877606650798743e+00
-1.371893856438918702e+00,7.419460962416568606e-02,1.131419285316651591e+00,-1.371893856438918702e+00,-2.016199654939911046e+00,2.352770985593581887e+00,5.663346593005196272e-01
-7.071791299756344795e-01,2.950501021811440250e-01,7.359980892334618829e-01,-7.071791299756344795e-01,-5.606819191617741227e-01,-7.500421465960847023e-01,-1.246855962394293194e+00
-4.536295592431816015e-02,-1.093137865780143159e+00,6.171382647980947489e-01,-4.536295592431816015e-02,-1.169199455483692418e+00,1.043112757769220078e+00,1.276261778307591799e+00
-2.307511690683400118e+00,1.706384940221538304e+00,3.558438559509716215e-02,-2.307511690683400118e+00,-7.530497854491386978e-01,-9.267047580466352130e-01,-4.367294428363003300e-01
-6.105263248946743992e-01,8.957626976464450053e-02,1.875493859394576024e+00,-6.105263248946743992e-01,-6.551747895468243987e-01,4.701836974893129906e-01,3.829931790007039538e-01
5.865029431190424969e-01,-5.794908061387562537e-01,-1.087443505238216562e-01,5.865029431190424969e-01,1.493311025081660581e-01,-2.135113131220655269e+00,-2.540374887654370806e+00
4.654408997507865076e-01,-1.509071835056046140e+00,-2.580266427623334913e+00,4.654408997507865076e-01,-9.535813634724840115e-01,1.364295401853377276e+00,1.949713511551057543e+00
-1.519540225624935736e+00,2.809049142490334106e-01,-9.350028644340875328e-01,-1.519540225624935736e+00,-1.745459986641349381e+00,1.083589894948062238e+00,5.131557919024754000e-04
-2.723834966712930683e+00,1.187412075694149305e+00,3.289515652604435569e-01,-2.723834966712930683e+00,-1.486408253311621630e+00,-1.295145072495102134e+00,3.329205948994122810e-01
6.859102560203159116e-02,-2.889036737060082238e-01,3.506894167497852655e-01,6.859102560203159116e-02,2.061050727431212870e-02,-7.736026550048680228e-01,9.377780797121393341e-02
1.746806429394571758e+00,-2.086587312506360092e+00,-2.118582451938485767e-01,1.746806429394571758e+00,1.152978898276513231e-02,6.718454595455192191e-01,1.440875684996350881e+00
-1.204630165316944224e+00,3.170498670746977332e-01,5.285320792172132354e-01,-1.204630165316944224e+00,-1.332239967203614484e+00,9.298738430668901378e-01,-1.136004257576668230e-01
-9.522651436717550766e-01,7.253053530687438855e-01,-4.689504161489457812e-01,-9.522651436717550766e-01,-4.176500428102158935e-02,-1.153239788826369905e+00,-4.970097555431873815e-03
-2.431327632406823369e+00,1.387091665030959708e+00,1.471980544284029468e+00,-2.431327632406823369e+00,-1.125291071315493330e+00,-1.747397381390716653e+00,-1.100778095561977477e+00
6.327948381022874269e-01,-1.362708478452867356e+00,6.366150609622301948e-01,6.327948381022874269e-01,-2.856447346929584796e-01,-5.752005074724628741e-01,9.723027297061422880e-01
